Order_ID,Product,Quantity,Price_Each,Order_Date,Purchase_Address,shop
2721,Apple Airpods Headphones,1,150,7/12/2013 23:05,"230 9th St, Seattle, WA 98101",jithinjose
2722,Apple Airpods Headphones,1,150,7/17/2013 14:54,"978 Highland St, San Francisco, CA 94016",jithinjose
2723,AAA Batteries (4-pack),1,2.99,7/16/2013 22:19,"257 Jefferson St, Portland, OR 97035",jithinjose
2724,AAA Batteries (4-pack),2,2.99,7/31/2013 9:56,"741 7th St, San Francisco, CA 94016",jithinjose
2725,Lightning Charging Cable,1,14.95,7/28/2013 20:17,"459 Adams St, New York City, NY 10001",jithinjose
2726,27in 4K Gaming Monitor,1,389.99,7/18/2013 21:49,"926 11th St, Los Angeles, CA 90001",jithinjose
2727,Lightning Charging Cable,1,14.95,7/2/2013 10:39,"944 6th St, New York City, NY 10001",jithinjose
2728,AA Batteries (4-pack),1,3.84,7/27/2013 19:56,"111 1st St, Boston, MA 02215",jithinjose
2729,USB-C Charging Cable,1,11.95,7/12/2013 16:36,"718 Chestnut St, Dallas, TX 75001",jithinjose
2730,Apple Airpods Headphones,1,150,7/15/2013 22:48,"989 8th St, San Francisco, CA 94016",jithinjose
2731,Macbook Pro Laptop,1,1700,7/28/2013 11:00,"918 Walnut St, Los Angeles, CA 90001",jithinjose
2732,Bose SoundSport Headphones,1,99.99,7/16/2013 8:36,"418 11th St, New York City, NY 10001",jithinjose
2733,LG Dryer,1,600,7/24/2013 17:09,"5 Wilson St, Seattle, WA 98101",jithinjose
2734,ThinkPad Laptop,1,999.99,7/8/2013 14:13,"957 Highland St, Dallas, TX 75001",jithinjose
2735,Lightning Charging Cable,1,14.95,7/14/2013 17:42,"639 Jefferson St, New York City, NY 10001",jithinjose
2736,27in 4K Gaming Monitor,1,389.99,7/14/2013 1:11,"917 Church St, Austin, TX 73301",jithinjose
2737,AAA Batteries (4-pack),1,2.99,7/12/2013 12:55,"317 Hill St, Los Angeles, CA 90001",jithinjose
2738,AAA Batteries (4-pack),1,2.99,7/25/2013 16:12,"73 Spruce St, San Francisco, CA 94016",jithinjose
2739,AAA Batteries (4-pack),1,2.99,7/23/2013 14:42,"753 Dogwood St, San Francisco, CA 94016",jithinjose
2740,27in 4K Gaming Monitor,1,389.99,7/1/2013 11:35,"581 8th St, Los Angeles, CA 90001",jithinjose
2741,Apple Airpods Headphones,1,150,7/31/2013 8:35,"237 1st St, Seattle, WA 98101",jithinjose
2742,ThinkPad Laptop,1,999.99,7/4/2013 11:27,"28 Walnut St, Seattle, WA 98101",jithinjose
2743,Lightning Charging Cable,1,14.95,7/20/2013 19:16,"329 Hill St, Seattle, WA 98101",jithinjose
2744,27in 4K Gaming Monitor,1,389.99,7/14/2013 13:23,"671 Main St, Los Angeles, CA 90001",jithinjose
2745,AAA Batteries (4-pack),1,2.99,7/8/2013 20:30,"848 Hickory St, San Francisco, CA 94016",jithinjose
2746,27in FHD Monitor,1,149.99,7/16/2013 21:59,"518 4th St, Seattle, WA 98101",jithinjose
2747,Bose SoundSport Headphones,1,99.99,7/1/2013 7:42,"979 Washington St, Seattle, WA 98101",jithinjose
2748,27in FHD Monitor,1,149.99,7/6/2013 16:52,"744 Madison St, Boston, MA 02215",jithinjose
2749,iPhone,1,700,7/21/2013 10:23,"972 Hickory St, San Francisco, CA 94016",jithinjose
2749,Lightning Charging Cable,1,14.95,7/19/2013 11:35,"972 Hickory St, San Francisco, CA 94016",jithinjose
2750,USB-C Charging Cable,1,11.95,7/14/2013 22:21,"242 Wilson St, Boston, MA 02215",jithinjose
2751,AAA Batteries (4-pack),1,2.99,7/10/2013 21:58,"806 Center St, New York City, NY 10001",jithinjose
2752,Apple Airpods Headphones,1,150,7/4/2013 15:36,"748 Willow St, San Francisco, CA 94016",jithinjose
2753,Apple Airpods Headphones,1,150,7/28/2013 20:42,"467 Jackson St, San Francisco, CA 94016",jithinjose
2754,ThinkPad Laptop,1,999.99,7/18/2013 23:25,"571 7th St, Los Angeles, CA 90001",jithinjose
2755,AA Batteries (4-pack),1,3.84,7/19/2013 19:10,"651 14th St, San Francisco, CA 94016",jithinjose
2756,AA Batteries (4-pack),1,3.84,7/21/2013 11:18,"971 Walnut St, Seattle, WA 98101",jithinjose
2757,Lightning Charging Cable,1,14.95,7/6/2013 10:02,"450 Adams St, Atlanta, GA 30301",jithinjose
2758,Bose SoundSport Headphones,1,99.99,7/9/2013 4:13,"602 10th St, San Francisco, CA 94016",jithinjose
2759,Macbook Pro Laptop,1,1700,7/24/2013 0:51,"452 10th St, Atlanta, GA 30301",jithinjose
2760,AAA Batteries (4-pack),1,2.99,7/16/2013 17:16,"766 Chestnut St, Austin, TX 73301",jithinjose
2761,AAA Batteries (4-pack),1,2.99,7/7/2013 9:26,"844 6th St, San Francisco, CA 94016",jithinjose
2762,27in FHD Monitor,1,149.99,7/27/2013 9:45,"681 Willow St, San Francisco, CA 94016",jithinjose
2763,AA Batteries (4-pack),1,3.84,7/11/2013 23:31,"88 4th St, New York City, NY 10001",jithinjose
2764,34in Ultrawide Monitor,1,379.99,7/6/2013 22:39,"779 Hill St, Dallas, TX 75001",jithinjose
2765,Vareebadd Phone,1,400,7/30/2013 16:59,"451 Hill St, New York City, NY 10001",jithinjose
2766,34in Ultrawide Monitor,1,379.99,7/25/2013 16:16,"534 9th St, New York City, NY 10001",jithinjose
2767,AA Batteries (4-pack),2,3.84,7/19/2013 9:13,"819 Lake St, Boston, MA 02215",jithinjose
2768,AA Batteries (4-pack),3,3.84,7/17/2013 8:39,"556 5th St, Dallas, TX 75001",jithinjose
2769,Wired Headphones,1,11.99,7/23/2013 14:35,"781 Cherry St, San Francisco, CA 94016",jithinjose
2770,Apple Airpods Headphones,1,150,7/30/2013 16:59,"689 2nd St, New York City, NY 10001",jithinjose
2771,Bose SoundSport Headphones,1,99.99,7/21/2013 22:29,"58 Lake St, Seattle, WA 98101",jithinjose
2772,Apple Airpods Headphones,1,150,7/1/2013 9:59,"511 Jefferson St, San Francisco, CA 94016",jithinjose
2773,AA Batteries (4-pack),1,3.84,7/30/2013 7:44,"830 Church St, Dallas, TX 75001",jithinjose
2774,AA Batteries (4-pack),1,3.84,7/2/2013 20:22,"78 Park St, Los Angeles, CA 90001",jithinjose
2775,Lightning Charging Cable,1,14.95,7/31/2013 0:36,"458 Willow St, New York City, NY 10001",jithinjose
2776,Flatscreen TV,1,300,7/9/2013 23:18,"370 Adams St, Dallas, TX 75001",jithinjose
2777,AAA Batteries (4-pack),1,2.99,7/3/2013 17:10,"148 Lincoln St, Dallas, TX 75001",jithinjose
2778,Bose SoundSport Headphones,1,99.99,7/16/2013 15:35,"516 13th St, Los Angeles, CA 90001",jithinjose
2779,AA Batteries (4-pack),3,3.84,7/14/2013 16:50,"505 West St, San Francisco, CA 94016",jithinjose
2780,AA Batteries (4-pack),1,3.84,7/6/2013 17:42,"818 1st St, Los Angeles, CA 90001",jithinjose
2781,Google Phone,1,600,7/5/2013 10:08,"655 1st St, San Francisco, CA 94016",jithinjose
2781,Wired Headphones,1,11.99,7/13/2013 8:33,"655 1st St, San Francisco, CA 94016",jithinjose
2782,Lightning Charging Cable,1,14.95,7/13/2013 14:25,"993 12th St, Portland, OR 97035",jithinjose
2783,Lightning Charging Cable,1,14.95,7/7/2013 14:49,"391 Cedar St, Los Angeles, CA 90001",jithinjose
21324,ThinkPad Laptop,1,999.99,6/23/2013 15:59,"411 Elm St, San Francisco, CA 94016",jithinjose
21325,USB-C Charging Cable,1,11.95,6/21/2013 15:56,"483 Cherry St, San Francisco, CA 94016",jithinjose
21326,Lightning Charging Cable,1,14.95,6/9/2013 18:28,"72 7th St, Los Angeles, CA 90001",jithinjose
21327,27in FHD Monitor,1,149.99,6/6/2013 22:18,"575 Madison St, Portland, OR 97035",jithinjose
21327,AAA Batteries (4-pack),3,2.99,6/15/2013 4:55,"575 Madison St, Portland, OR 97035",jithinjose
21328,AAA Batteries (4-pack),1,2.99,6/28/2013 17:37,"23 Highland St, Los Angeles, CA 90001",jithinjose
21328,USB-C Charging Cable,1,11.95,6/19/2013 21:49,"23 Highland St, Los Angeles, CA 90001",jithinjose
21329,Google Phone,1,600,6/15/2013 19:58,"334 10th St, Dallas, TX 75001",jithinjose
21330,AAA Batteries (4-pack),1,2.99,6/15/2013 10:18,"731 Adams St, San Francisco, CA 94016",jithinjose
21331,AA Batteries (4-pack),1,3.84,6/2/2013 15:19,"800 Madison St, Portland, OR 97035",jithinjose
21332,AAA Batteries (4-pack),1,2.99,6/21/2013 13:51,"624 Lincoln St, Portland, OR 97035",jithinjose
21333,USB-C Charging Cable,1,11.95,6/25/2013 21:00,"808 Lakeview St, Portland, OR 97035",jithinjose
21334,Bose SoundSport Headphones,1,99.99,6/23/2013 16:13,"227 5th St, San Francisco, CA 94016",jithinjose
21335,Apple Airpods Headphones,1,150,6/16/2013 22:57,"67 River St, San Francisco, CA 94016",jithinjose
21336,27in FHD Monitor,1,149.99,6/13/2013 17:34,"783 Johnson St, Atlanta, GA 30301",jithinjose
21337,Apple Airpods Headphones,1,150,6/12/2013 11:18,"683 1st St, Los Angeles, CA 90001",jithinjose
21338,iPhone,1,700,6/23/2013 11:34,"975 Highland St, Portland, OR 97035",jithinjose
21339,Macbook Pro Laptop,1,1700,6/11/2013 22:05,"905 10th St, San Francisco, CA 94016",jithinjose
21340,Wired Headphones,1,11.99,6/30/2013 12:56,"122 5th St, San Francisco, CA 94016",jithinjose
21341,Macbook Pro Laptop,1,1700,6/15/2013 22:26,"829 Lincoln St, Los Angeles, CA 90001",jithinjose
21342,34in Ultrawide Monitor,1,379.99,6/24/2013 9:22,"725 Cedar St, Atlanta, GA 30301",jithinjose
21343,AAA Batteries (4-pack),1,2.99,6/10/2013 15:30,"315 Spruce St, Los Angeles, CA 90001",jithinjose
21344,Lightning Charging Cable,1,14.95,6/8/2013 7:37,"184 Lake St, Portland, ME 04101",jithinjose
21345,AAA Batteries (4-pack),1,2.99,6/28/2013 16:40,"701 8th St, San Francisco, CA 94016",jithinjose
21346,20in Monitor,1,109.99,6/2/2013 14:04,"783 Cherry St, Atlanta, GA 30301",jithinjose
21347,AA Batteries (4-pack),1,3.84,6/20/2013 14:48,"341 Center St, Seattle, WA 98101",jithinjose
21348,AAA Batteries (4-pack),1,2.99,6/20/2013 19:39,"591 5th St, New York City, NY 10001",jithinjose
21349,27in FHD Monitor,1,149.99,6/30/2013 18:50,"967 12th St, Boston, MA 02215",jithinjose
21350,Bose SoundSport Headphones,1,99.99,6/13/2013 15:33,"941 5th St, Portland, OR 97035",jithinjose
21351,AA Batteries (4-pack),1,3.84,6/9/2013 9:28,"173 7th St, Atlanta, GA 30301",jithinjose
21352,USB-C Charging Cable,1,11.95,6/30/2013 9:42,"758 9th St, Seattle, WA 98101",jithinjose
21353,Bose SoundSport Headphones,1,99.99,6/5/2013 14:27,"66 Park St, Atlanta, GA 30301",jithinjose
21354,USB-C Charging Cable,1,11.95,6/1/2013 15:42,"641 13th St, Austin, TX 73301",jithinjose
21355,AAA Batteries (4-pack),1,2.99,6/5/2013 19:04,"3 South St, Boston, MA 02215",jithinjose
21356,20in Monitor,1,109.99,6/25/2013 14:34,"43 Lake St, Seattle, WA 98101",jithinjose
21357,AAA Batteries (4-pack),1,2.99,6/15/2013 16:03,"62 6th St, Atlanta, GA 30301",jithinjose
21358,USB-C Charging Cable,1,11.95,6/30/2013 17:41,"249 Meadow St, Portland, ME 04101",jithinjose
21359,Wired Headphones,1,11.99,6/25/2013 17:38,"144 Adams St, Dallas, TX 75001",jithinjose
21360,AA Batteries (4-pack),1,3.84,6/27/2013 10:24,"733 South St, San Francisco, CA 94016",jithinjose
21361,USB-C Charging Cable,1,11.95,6/17/2013 11:39,"423 Elm St, New York City, NY 10001",jithinjose
21362,Lightning Charging Cable,1,14.95,6/14/2013 10:06,"142 8th St, Portland, OR 97035",jithinjose
21363,ThinkPad Laptop,1,999.99,6/5/2013 19:48,"593 North St, Boston, MA 02215",jithinjose
21364,AAA Batteries (4-pack),1,2.99,6/27/2013 21:38,"285 12th St, Dallas, TX 75001",jithinjose
21365,Wired Headphones,1,11.99,6/11/2013 17:09,"198 Park St, Boston, MA 02215",jithinjose
21366,USB-C Charging Cable,1,11.95,6/11/2013 11:57,"454 14th St, Los Angeles, CA 90001",jithinjose
21367,27in 4K Gaming Monitor,1,389.99,6/26/2013 20:49,"733 Hill St, Los Angeles, CA 90001",jithinjose
21368,Bose SoundSport Headphones,1,99.99,6/17/2013 16:10,"839 Cedar St, New York City, NY 10001",jithinjose
21369,Apple Airpods Headphones,1,150,6/12/2013 12:24,"186 10th St, New York City, NY 10001",jithinjose
21370,iPhone,1,700,6/28/2013 19:49,"785 11th St, Atlanta, GA 30301",jithinjose
21370,USB-C Charging Cable,1,11.95,6/22/2013 17:07,"785 11th St, Atlanta, GA 30301",jithinjose
21371,Wired Headphones,1,11.99,6/26/2013 18:21,"93 1st St, San Francisco, CA 94016",jithinjose
21372,AAA Batteries (4-pack),2,2.99,6/23/2013 15:48,"67 Cedar St, San Francisco, CA 94016",jithinjose
21373,iPhone,1,700,6/6/2013 13:48,"240 Adams St, San Francisco, CA 94016",jithinjose
21374,Wired Headphones,1,11.99,6/2/2013 0:55,"230 Washington St, Atlanta, GA 30301",jithinjose
21375,AAA Batteries (4-pack),2,2.99,6/13/2013 11:52,"622 Willow St, New York City, NY 10001",jithinjose
21376,Apple Airpods Headphones,1,150,6/7/2013 15:15,"468 11th St, Dallas, TX 75001",jithinjose
21377,Lightning Charging Cable,1,14.95,6/25/2013 14:35,"770 Spruce St, Seattle, WA 98101",jithinjose
21378,Vareebadd Phone,1,400,6/14/2013 20:27,"463 Maple St, New York City, NY 10001",jithinjose
21379,Apple Airpods Headphones,1,150,6/28/2013 14:37,"370 Lakeview St, Portland, OR 97035",jithinjose
21380,USB-C Charging Cable,1,11.95,6/28/2013 14:37,"601 12th St, Austin, TX 73301",jithinjose
21381,Macbook Pro Laptop,1,1700,6/23/2013 20:45,"332 Walnut St, Dallas, TX 75001",jithinjose
21382,Wired Headphones,2,11.99,6/23/2013 11:59,"655 Madison St, Portland, OR 97035",jithinjose
21383,Wired Headphones,1,11.99,6/28/2013 6:37,"12 Highland St, Boston, MA 02215",jithinjose
21384,AA Batteries (4-pack),1,3.84,6/16/2013 10:31,"671 Jackson St, Boston, MA 02215",jithinjose
21385,34in Ultrawide Monitor,1,379.99,6/13/2013 21:18,"118 7th St, Portland, OR 97035",jithinjose
21386,USB-C Charging Cable,1,11.95,6/30/2013 11:17,"154 Lincoln St, Seattle, WA 98101",jithinjose
21387,Apple Airpods Headphones,1,150,6/28/2013 16:21,"596 Pine St, Boston, MA 02215",jithinjose
21388,Bose SoundSport Headphones,1,99.99,6/23/2013 20:29,"354 Hickory St, San Francisco, CA 94016",jithinjose
21389,Wired Headphones,1,11.99,6/19/2013 20:42,"766 1st St, Los Angeles, CA 90001",jithinjose
21390,USB-C Charging Cable,1,11.95,6/30/2013 14:31,"611 West St, Atlanta, GA 30301",jithinjose
21391,USB-C Charging Cable,1,11.95,6/30/2013 23:15,"516 Johnson St, Seattle, WA 98101",jithinjose
21392,Vareebadd Phone,1,400,6/29/2013 13:09,"234 Spruce St, San Francisco, CA 94016",jithinjose
21392,USB-C Charging Cable,1,11.95,6/13/2013 19:12,"234 Spruce St, San Francisco, CA 94016",jithinjose
21393,Wired Headphones,1,11.99,6/13/2013 19:12,"463 Church St, Boston, MA 02215",jithinjose
21394,USB-C Charging Cable,1,11.95,6/13/2013 23:06,"714 Dogwood St, Boston, MA 02215",jithinjose
21395,AAA Batteries (4-pack),1,2.99,6/8/2013 18:10,"93 Willow St, Atlanta, GA 30301",jithinjose
21396,Wired Headphones,1,11.99,6/15/2013 13:24,"773 Hickory St, Austin, TX 73301",jithinjose
21397,Apple Airpods Headphones,1,150,6/7/2013 8:29,"331 Willow St, Boston, MA 02215",jithinjose
21398,USB-C Charging Cable,1,11.95,6/29/2013 10:28,"396 9th St, Los Angeles, CA 90001",jithinjose
21399,AA Batteries (4-pack),2,3.84,6/17/2013 7:35,"915 10th St, Portland, OR 97035",jithinjose
21400,iPhone,1,700,6/24/2013 14:14,"388 5th St, New York City, NY 10001",jithinjose
21401,AAA Batteries (4-pack),1,2.99,6/26/2013 6:49,"586 North St, Atlanta, GA 30301",jithinjose
21402,AA Batteries (4-pack),2,3.84,6/23/2013 17:23,"376 Elm St, Boston, MA 02215",jithinjose
21402,AAA Batteries (4-pack),1,2.99,6/6/2013 9:41,"376 Elm St, Boston, MA 02215",jithinjose
21403,Flatscreen TV,1,300,6/6/2013 10:16,"450 Ridge St, San Francisco, CA 94016",jithinjose
21404,Wired Headphones,1,11.99,6/6/2013 10:16,"8 Dogwood St, Seattle, WA 98101",jithinjose
21405,27in 4K Gaming Monitor,1,389.99,6/29/2013 22:19,"5 11th St, Austin, TX 73301",jithinjose
21406,27in FHD Monitor,1,149.99,6/14/2013 23:58,"669 Main St, Portland, OR 97035",jithinjose
21407,27in FHD Monitor,1,149.99,6/16/2013 22:12,"578 1st St, San Francisco, CA 94016",jithinjose
21408,iPhone,1,700,6/21/2013 11:02,"798 Highland St, San Francisco, CA 94016",jithinjose
21409,Wired Headphones,1,11.99,6/28/2013 6:27,"882 Maple St, Austin, TX 73301",jithinjose
21410,USB-C Charging Cable,1,11.95,6/27/2013 22:31,"556 10th St, Boston, MA 02215",jithinjose
21411,34in Ultrawide Monitor,1,379.99,6/2/2013 16:30,"233 7th St, New York City, NY 10001",jithinjose
21412,Vareebadd Phone,1,400,6/21/2013 18:46,"660 River St, Austin, TX 73301",jithinjose
21412,USB-C Charging Cable,1,11.95,6/14/2013 12:29,"660 River St, Austin, TX 73301",jithinjose
21413,AAA Batteries (4-pack),1,2.99,6/20/2013 15:28,"709 10th St, Boston, MA 02215",jithinjose
21414,Bose SoundSport Headphones,1,99.99,6/8/2013 11:17,"866 Ridge St, Los Angeles, CA 90001",jithinjose
21415,AA Batteries (4-pack),1,3.84,6/12/2013 8:34,"326 Wilson St, San Francisco, CA 94016",jithinjose
21416,AA Batteries (4-pack),1,3.84,6/12/2013 21:12,"387 Lake St, New York City, NY 10001",jithinjose
2141,Bose SoundSport Headphones,1,99.99,6/5/2013 16:33,"387 Cedar St, Los Angeles, CA 90001",jithinjose
2142,Apple Airpods Headphones,1,150,6/25/2013 13:57,"105 Church St, Atlanta, GA 30301",jithinjose
21419,Apple Airpods Headphones,1,150,6/9/2013 20:34,"524 Cherry St, Portland, OR 97035",jithinjose
21419,34in Ultrawide Monitor,1,379.99,6/20/2013 13:24,"524 Cherry St, Portland, OR 97035",jithinjose
21420,USB-C Charging Cable,1,11.95,6/20/2013 13:24,"893 Madison St, New York City, NY 10001",jithinjose
21421,27in FHD Monitor,1,149.99,6/20/2013 13:24,"92 Willow St, San Francisco, CA 94016",jithinjose
21422,34in Ultrawide Monitor,1,379.99,6/11/2013 15:27,"804 10th St, San Francisco, CA 94016",jithinjose
21423,Wired Headphones,1,11.99,6/22/2013 22:26,"231 Highland St, Los Angeles, CA 90001",jithinjose
21424,AAA Batteries (4-pack),1,2.99,6/16/2013 22:03,"303 10th St, Portland, OR 97035",jithinjose
21425,Bose SoundSport Headphones,1,99.99,6/29/2013 13:29,"451 Meadow St, New York City, NY 10001",jithinjose
21426,Wired Headphones,1,11.99,6/29/2013 9:41,"268 10th St, San Francisco, CA 94016",jithinjose
21427,Google Phone,1,600,6/7/2013 10:14,"624 10th St, Portland, ME 04101",jithinjose
21428,ThinkPad Laptop,1,999.99,6/30/2013 7:23,"615 Cedar St, Portland, OR 97035",jithinjose
21429,Bose SoundSport Headphones,1,99.99,6/4/2013 18:12,"579 Main St, Los Angeles, CA 90001",jithinjose
21430,Apple Airpods Headphones,1,150,6/21/2013 19:30,"454 2nd St, Atlanta, GA 30301",jithinjose
21431,USB-C Charging Cable,1,11.95,6/4/2013 9:04,"578 Chestnut St, New York City, NY 10001",jithinjose
21432,LG Dryer,1,600,6/7/2013 12:47,"804 Jackson St, Los Angeles, CA 90001",jithinjose
21433,AA Batteries (4-pack),1,3.84,6/27/2013 18:08,"119 Highland St, Los Angeles, CA 90001",jithinjose
21434,USB-C Charging Cable,1,11.95,6/20/2013 13:30,"49 14th St, New York City, NY 10001",jithinjose
21435,AAA Batteries (4-pack),1,2.99,6/13/2013 12:31,"824 North St, New York City, NY 10001",jithinjose
21435,AA Batteries (4-pack),1,3.84,6/14/2013 18:38,"824 North St, New York City, NY 10001",jithinjose
21436,Wired Headphones,1,11.99,6/22/2013 13:06,"666 Dogwood St, Seattle, WA 98101",jithinjose
21437,Flatscreen TV,1,300,6/10/2013 15:06,"866 Hill St, Boston, MA 02215",jithinjose
21438,LG Dryer,1,600,6/14/2013 9:05,"960 Center St, Portland, OR 97035",jithinjose
21439,Lightning Charging Cable,1,14.95,6/9/2013 10:50,"439 Sunset St, Dallas, TX 75001",jithinjose
21440,AA Batteries (4-pack),1,3.84,6/10/2013 10:31,"116 Willow St, San Francisco, CA 94016",jithinjose
21441,34in Ultrawide Monitor,1,379.99,6/15/2013 20:52,"197 Hill St, New York City, NY 10001",jithinjose
21442,27in 4K Gaming Monitor,1,389.99,6/24/2013 20:22,"299 Lakeview St, Atlanta, GA 30301",jithinjose
21443,Apple Airpods Headphones,1,150,6/26/2013 8:22,"189 Church St, Boston, MA 02215",jithinjose
21444,AAA Batteries (4-pack),1,2.99,6/29/2013 18:38,"639 Lincoln St, San Francisco, CA 94016",jithinjose
21445,27in FHD Monitor,1,149.99,6/29/2013 18:38,"880 Jefferson St, San Francisco, CA 94016",jithinjose
21446,AAA Batteries (4-pack),2,2.99,6/9/2013 10:45,"936 Main St, Los Angeles, CA 90001",jithinjose
21447,Apple Airpods Headphones,1,150,6/9/2013 10:33,"759 4th St, Los Angeles, CA 90001",jithinjose
21448,AAA Batteries (4-pack),3,2.99,6/7/2013 10:33,"714 North St, San Francisco, CA 94016",jithinjose
21449,Lightning Charging Cable,1,14.95,6/18/2013 13:38,"636 Hickory St, Atlanta, GA 30301",jithinjose
21450,USB-C Charging Cable,1,11.95,6/2/2013 21:17,"246 1st St, San Francisco, CA 94016",jithinjose
21451,Wired Headphones,1,11.99,6/2/2013 21:17,"869 7th St, San Francisco, CA 94016",jithinjose
21452,34in Ultrawide Monitor,1,379.99,6/23/2013 18:20,"535 Willow St, Boston, MA 02215",jithinjose
21453,Macbook Pro Laptop,1,1700,6/21/2013 1:02,"1 Meadow St, Atlanta, GA 30301",jithinjose
21454,AA Batteries (4-pack),1,3.84,6/28/2013 10:35,"652 Main St, Atlanta, GA 30301",jithinjose
21455,Apple Airpods Headphones,1,150,6/25/2013 11:02,"213 Cherry St, New York City, NY 10001",jithinjose
21456,AA Batteries (4-pack),2,3.84,6/19/2013 20:06,"64 Forest St, Portland, OR 97035",jithinjose
21457,AAA Batteries (4-pack),1,2.99,6/22/2013 23:15,"754 Willow St, Dallas, TX 75001",jithinjose
22116,Bose SoundSport Headphones,1,99.99,3/15/2013 19:36,"475 Spruce St, San Francisco, CA 94016",jithinjose
